CREATED_ON,MODIFIED_ON,PRIVILEGE,GRANTED_ON,NAME,TABLE_CATALOG,TABLE_SCHEMA,GRANTED_TO,GRANTEE_NAME,GRANT_OPTION,GRANTED_BY,DELETED_ON,GRANTED_BY_ROLE_TYPE
2023-07-24 11:10:57.170000-07:00,2023-07-24 11:10:57.170000-07:00,TRUNCATE,TABLE,NEW_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.202000-07:00,2023-07-24 11:10:57.202000-07:00,INSERT,TABLE,NEW_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.883000-07:00,2023-07-24 11:10:56.883000-07:00,TRUNCATE,TABLE,FOGGY_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:11:04.094000-07:00,2023-07-24 11:11:04.094000-07:00,SELECT,VIEW,ADDRESSES_V,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.148000-07:00,2023-07-24 11:10:57.148000-07:00,REBUILD,TABLE,NEW_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.822000-07:00,2023-07-24 11:10:56.822000-07:00,INSERT,TABLE,DATAGRIP_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:11:04.115000-07:00,2023-07-24 11:11:04.115000-07:00,TRUNCATE,VIEW,ADDRESSES_V,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.437000-07:00,2023-07-24 11:10:57.437000-07:00,TRUNCATE,TABLE,TESTING_CHANGES,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.908000-07:00,2023-07-24 11:10:56.908000-07:00,REFERENCES,TABLE,FOGGY_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.407000-07:00,2023-07-24 11:10:57.407000-07:00,SELECT,TABLE,TESTING_CHANGES,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:11:04.188000-07:00,2023-07-24 11:11:04.188000-07:00,REFERENCES,VIEW,ADDRESSES_V,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.318000-07:00,2023-07-24 11:10:57.318000-07:00,SELECT,TABLE,TEST,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.106000-07:00,2023-07-24 11:10:57.106000-07:00,REFERENCES,TABLE,NAMES_T,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.847000-07:00,2023-07-24 11:10:56.847000-07:00,SELECT,TABLE,FOGGY_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.047000-07:00,2023-07-24 11:10:57.047000-07:00,REBUILD,TABLE,NAMES_T,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.261000-07:00,2023-07-24 11:10:56.261000-07:00,INSERT,TABLE,ADDRESSES,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.417000-07:00,2023-07-24 11:10:57.417000-07:00,REBUILD,TABLE,TESTING_CHANGES,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.791000-07:00,2023-07-24 11:10:56.791000-07:00,DELETE,TABLE,DATAGRIP_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.808000-07:00,2023-07-24 11:10:56.808000-07:00,REFERENCES,TABLE,DATAGRIP_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.457000-07:00,2023-07-24 11:10:57.457000-07:00,REFERENCES,TABLE,TESTING_CHANGES,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.329000-07:00,2023-07-24 11:10:57.329000-07:00,REBUILD,TABLE,TEST,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.117000-07:00,2023-07-24 11:10:57.117000-07:00,INSERT,TABLE,NAMES_T,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.215000-07:00,2023-07-24 11:10:56.215000-07:00,UPDATE,TABLE,ADDRESSES,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.068000-07:00,2023-07-24 11:10:57.068000-07:00,TRUNCATE,TABLE,NAMES_T,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.081000-07:00,2023-07-24 11:10:57.081000-07:00,DELETE,TABLE,NAMES_T,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:11:04.278000-07:00,2023-07-24 11:11:04.278000-07:00,REFERENCES,VIEW,HOT_CHICKEN_V,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.250000-07:00,2023-07-24 11:10:56.250000-07:00,REFERENCES,TABLE,ADDRESSES,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:11:04.208000-07:00,2023-07-24 11:11:04.208000-07:00,SELECT,VIEW,HOT_CHICKEN_V,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.979000-07:00,2023-07-24 11:10:56.979000-07:00,TRUNCATE,TABLE,HELLO_WORLD,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.919000-07:00,2023-07-24 11:10:56.919000-07:00,INSERT,TABLE,FOGGY_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.058000-07:00,2023-07-24 11:10:57.058000-07:00,UPDATE,TABLE,NAMES_T,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.193000-07:00,2023-07-24 11:10:57.193000-07:00,REFERENCES,TABLE,NEW_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.159000-07:00,2023-07-24 11:10:57.159000-07:00,UPDATE,TABLE,NEW_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.271000-07:00,2023-07-24 11:10:57.271000-07:00,DELETE,TABLE,PROCEDURES_T,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.010000-07:00,2023-07-24 11:10:57.010000-07:00,INSERT,TABLE,HELLO_WORLD,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.224000-07:00,2023-07-24 11:10:57.224000-07:00,SELECT,TABLE,PROCEDURES_T,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.285000-07:00,2023-07-24 11:10:56.285000-07:00,SELECT,TABLE,DATAGRIP_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.750000-07:00,2023-07-24 11:10:56.750000-07:00,TRUNCATE,TABLE,DATAGRIP_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.249000-07:00,2023-07-24 11:10:57.249000-07:00,UPDATE,TABLE,PROCEDURES_T,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.468000-07:00,2023-07-24 11:10:57.468000-07:00,INSERT,TABLE,TESTING_CHANGES,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.871000-07:00,2023-07-24 11:10:56.871000-07:00,UPDATE,TABLE,FOGGY_TABLE,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.381000-07:00,2023-07-24 11:10:57.381000-07:00,INSERT,TABLE,TEST,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:11:04.232000-07:00,2023-07-24 11:11:04.232000-07:00,TRUNCATE,VIEW,HOT_CHICKEN_V,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.285000-07:00,2023-07-24 11:10:57.285000-07:00,REFERENCES,TABLE,PROCEDURES_T,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.237000-07:00,2023-07-24 11:10:56.237000-07:00,DELETE,TABLE,ADDRESSES,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:57.427000-07:00,2023-07-24 11:10:57.427000-07:00,UPDATE,TABLE,TESTING_CHANGES,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.990000-07:00,2023-07-24 11:10:56.990000-07:00,DELETE,TABLE,HELLO_WORLD,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.943000-07:00,2023-07-24 11:10:56.943000-07:00,SELECT,TABLE,HELLO_WORLD,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:11:04.242000-07:00,2023-07-24 11:11:04.242000-07:00,DELETE,VIEW,HOT_CHICKEN_V,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:10:56.204000-07:00,2023-07-24 11:10:56.204000-07:00,REBUILD,TABLE,ADDRESSES,DSS_2_STG_DB,DEMO,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:03:25.331000-07:00,2023-07-24 11:03:25.331000-07:00,USAGE,WAREHOUSE,COMPUTE_WH,,,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:07:56.079000-07:00,2023-07-24 11:07:56.079000-07:00,CREATE SCHEMA,DATABASE,DSS_1_DEV_DB,DSS_1_DEV_DB,,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 12:44:26.687000-07:00,2023-07-24 12:44:26.687000-07:00,MONITOR,DATABASE,DSS_2_STG_DB,DSS_2_STG_DB,,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:07:56.060000-07:00,2023-07-24 11:07:56.060000-07:00,MODIFY,DATABASE,DSS_1_DEV_DB,DSS_1_DEV_DB,,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 12:44:27.697000-07:00,2023-07-24 12:44:27.697000-07:00,USAGE,DATABASE,DSS_2_STG_DB,DSS_2_STG_DB,,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:07:56.039000-07:00,2023-07-24 11:07:56.039000-07:00,MONITOR,DATABASE,DSS_1_DEV_DB,DSS_1_DEV_DB,,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 12:44:25.837000-07:00,2023-07-24 12:44:25.837000-07:00,MODIFY,DATABASE,DSS_2_STG_DB,DSS_2_STG_DB,,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 12:44:24.835000-07:00,2023-07-24 12:44:24.835000-07:00,CREATE SCHEMA,DATABASE,DSS_2_STG_DB,DSS_2_STG_DB,,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:07:56.051000-07:00,2023-07-24 11:07:56.051000-07:00,USAGE,DATABASE,DSS_1_DEV_DB,DSS_1_DEV_DB,,ROLE,DEV_STG_FULL,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:31:12.837000-07:00,2023-07-24 11:31:12.837000-07:00,USAGE,SCHEMA,DEMO,DSS_3_PRD_DB,DEMO,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 12:31:48.539000-07:00,2023-07-24 12:31:48.539000-07:00,USAGE,SCHEMA,SCHEMACHANGE,DSS_3_PRD_DB,SCHEMACHANGE,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:32:00.029000-07:00,2023-07-24 11:32:00.029000-07:00,SELECT,TABLE,PROCEDURES_T,DSS_3_PRD_DB,DEMO,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 12:31:48.722000-07:00,2023-07-24 12:31:48.722000-07:00,SELECT,TABLE,CHANGE_HISTORY,DSS_3_PRD_DB,SCHEMACHANGE,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:32:00.052000-07:00,2023-07-24 11:32:00.052000-07:00,SELECT,TABLE,TESTING_CHANGES,DSS_3_PRD_DB,DEMO,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:31:59.988000-07:00,2023-07-24 11:31:59.988000-07:00,SELECT,TABLE,FOGGY_TABLE,DSS_3_PRD_DB,DEMO,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 12:31:49.697000-07:00,2023-07-24 12:31:49.697000-07:00,SELECT,TABLE,ADDRESSES_REDUX,DSS_3_PRD_DB,DEMO,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:31:59.964000-07:00,2023-07-24 11:31:59.964000-07:00,SELECT,TABLE,ADDRESSES,DSS_3_PRD_DB,DEMO,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:32:09.504000-07:00,2023-07-24 11:32:09.504000-07:00,SELECT,VIEW,HOT_CHICKEN_V,DSS_3_PRD_DB,DEMO,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:31:59.999000-07:00,2023-07-24 11:31:59.999000-07:00,SELECT,TABLE,HELLO_WORLD,DSS_3_PRD_DB,DEMO,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:32:00.018000-07:00,2023-07-24 11:32:00.018000-07:00,SELECT,TABLE,NEW_TABLE,DSS_3_PRD_DB,DEMO,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:31:59.973000-07:00,2023-07-24 11:31:59.973000-07:00,SELECT,TABLE,DATAGRIP_TABLE,DSS_3_PRD_DB,DEMO,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:32:00.040000-07:00,2023-07-24 11:32:00.040000-07:00,SELECT,TABLE,TEST,DSS_3_PRD_DB,DEMO,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:32:09.493000-07:00,2023-07-24 11:32:09.493000-07:00,SELECT,VIEW,ADDRESSES_V,DSS_3_PRD_DB,DEMO,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:32:00.008000-07:00,2023-07-24 11:32:00.008000-07:00,SELECT,TABLE,NAMES_T,DSS_3_PRD_DB,DEMO,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:03:34.101000-07:00,2023-07-24 11:03:34.101000-07:00,USAGE,WAREHOUSE,COMPUTE_WH,,,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 11:30:31.189000-07:00,2023-07-24 11:30:31.189000-07:00,USAGE,DATABASE,DSS_3_PRD_DB,DSS_3_PRD_DB,,ROLE,PRD_READONLY,False,ACCOUNTADMIN,,ROLE
2023-07-24 07:23:08.869000-07:00,2023-07-24 07:23:08.869000-07:00,USAGE,ROLE,SECURITYADMIN,,,ROLE,ACCOUNTADMIN,True,,,
2023-07-24 07:23:08.888000-07:00,2023-07-24 07:23:08.888000-07:00,EXECUTE TASK,ACCOUNT,NUB26673,,,ROLE,ACCOUNTADMIN,True,,,
2023-07-24 07:23:08.891000-07:00,2023-07-24 07:23:08.891000-07:00,MONITOR SECURITY,ACCOUNT,NUB26673,,,ROLE,ACCOUNTADMIN,True,,,
2023-07-24 07:23:08.885000-07:00,2023-07-24 07:23:08.885000-07:00,IMPORT SHARE,ACCOUNT,NUB26673,,,ROLE,ACCOUNTADMIN,True,,,
2023-07-24 07:23:08.882000-07:00,2023-07-24 07:23:08.882000-07:00,CREATE WAREHOUSE,ACCOUNT,NUB26673,,,ROLE,SYSADMIN,True,,,
2023-07-24 07:23:08.878000-07:00,2023-07-24 07:23:08.878000-07:00,ATTACH POLICY,ACCOUNT,NUB26673,,,ROLE,SECURITYADMIN,True,,,
2023-07-24 07:23:08.870000-07:00,2023-07-24 07:23:08.870000-07:00,USAGE,ROLE,SYSADMIN,,,ROLE,ACCOUNTADMIN,True,,,
2023-07-24 07:23:08.888000-07:00,2023-07-24 07:23:08.888000-07:00,MANAGE GLOBAL OBJECTS,ACCOUNT,NUB26673,,,ROLE,ACCOUNTADMIN,True,,,
2023-07-24 07:23:08.884000-07:00,2023-07-24 07:23:08.884000-07:00,CREATE SHARE,ACCOUNT,NUB26673,,,ROLE,ACCOUNTADMIN,True,,,
2023-07-24 07:23:08.868000-07:00,2023-07-24 07:23:08.868000-07:00,USAGE,ROLE,USERADMIN,,,ROLE,SECURITYADMIN,True,,,
2023-07-24 07:23:08.882000-07:00,2023-07-24 07:23:08.882000-07:00,CREATE DATABASE,ACCOUNT,NUB26673,,,ROLE,SYSADMIN,True,,,
2023-07-24 07:23:08.890000-07:00,2023-07-24 07:23:08.890000-07:00,APPLY ROW ACCESS POLICY,ACCOUNT,NUB26673,,,ROLE,ACCOUNTADMIN,True,,,
2023-07-24 07:23:08.877000-07:00,2023-07-24 07:23:08.877000-07:00,CREATE NETWORK POLICY,ACCOUNT,NUB26673,,,ROLE,SECURITYADMIN,True,,,
2023-07-24 07:23:08.889000-07:00,2023-07-24 07:23:08.889000-07:00,MONITOR EXECUTION,ACCOUNT,NUB26673,,,ROLE,ACCOUNTADMIN,True,,,
2023-07-24 07:23:08.889000-07:00,2023-07-24 07:23:08.889000-07:00,EXECUTE MANAGED TASK,ACCOUNT,NUB26673,,,ROLE,ACCOUNTADMIN,True,,,
2023-07-24 07:23:08.899000-07:00,2023-07-24 07:23:08.899000-07:00,MONITOR,ACCOUNT,NUB26673,,,ROLE,ACCOUNTADMIN,True,,,
2023-07-24 07:23:08.885000-07:00,2023-07-24 07:23:08.885000-07:00,CREATE ACCOUNT,ACCOUNT,NUB26673,,,ROLE,ACCOUNTADMIN,True,,,
