EVENT_ID,EVENT_TIMESTAMP,EVENT_TYPE,USER_NAME,CLIENT_IP,REPORTED_CLIENT_TYPE,REPORTED_CLIENT_VERSION,FIRST_AUTHENTICATION_FACTOR,SECOND_AUTHENTICATION_FACTOR,IS_SUCCESS,ERROR_CODE,ERROR_MESSAGE,RELATED_EVENT_ID,CONNECTION
15002897657,2023-08-17 12:08:42.625000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897413,2023-08-17 08:57:52.048000-07:00,LOGIN,DRAGONQUEEN,68.68.95.16,SNOWFLAKE_UI,20230817115731,PASSWORD,,YES,,,0,
15002897573,2023-08-17 12:07:43.148000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899085,2023-08-17 12:06:45.960000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897561,2023-08-17 12:07:13.775000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899205,2023-08-17 12:08:27.850000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899161,2023-08-17 12:07:46.309000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899201,2023-08-17 12:08:26.565000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899393,2023-08-17 13:52:38.043000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899245,2023-08-17 12:08:39.280000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899125,2023-08-17 12:07:04.603000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897669,2023-08-17 12:08:49.840000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899141,2023-08-17 12:07:26.429000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899309,2023-08-17 12:09:32.889000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899137,2023-08-17 12:07:12.047000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899313,2023-08-17 12:09:52.502000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899389,2023-08-17 13:52:37.555000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897709,2023-08-17 12:10:17.284000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897629,2023-08-17 12:08:37.928000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899129,2023-08-17 12:07:05.411000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899345,2023-08-17 12:10:27.648000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897433,2023-08-17 12:00:08.565000-07:00,LOGIN,USR_INFORMATICA,68.68.95.16,SNOWFLAKE_UI,20230817145937,PASSWORD,,YES,,,0,
15002897529,2023-08-17 12:06:44.441000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002898969,2023-08-17 12:00:21.201000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.23,PASSWORD,,YES,,,0,
15002899277,2023-08-17 12:08:53.601000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002898973,2023-08-17 12:00:47.579000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002897665,2023-08-17 12:08:48.947000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899149,2023-08-17 12:07:26.939000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
15002899285,2023-08-17 12:09:03.222000-07:00,LOGIN,USR_INFORMATICA,129.79.93.33,JDBC_DRIVER,3.13.21,PASSWORD,,YES,,,0,
