CREATED_ON,MODIFIED_ON,PRIVILEGE,GRANTED_ON,NAME,TABLE_CATALOG,TABLE_SCHEMA,GRANTED_TO,GRANTEE_NAME,GRANT_OPTION,GRANTED_BY,DELETED_ON,GRANTED_BY_ROLE_TYPE
2023-08-31 08:00:15.046000-07:00,2023-08-31 08:00:15.046000-07:00,CREATE STAGE,SCHEMA,SCHEMA2,DATA,SCHEMA2,ROLE,DATA_ADMIN,False,SYSADMIN,,ROLE
2023-08-31 08:00:15.050000-07:00,2023-08-31 08:00:15.050000-07:00,CREATE VIEW,SCHEMA,SCHEMA2,DATA,SCHEMA2,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-31 08:00:14.533000-07:00,2023-08-31 08:00:14.533000-07:00,CREATE VIEW,SCHEMA,PUBLIC,DATA,PUBLIC,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-31 08:00:14.956000-07:00,2023-08-31 08:00:14.956000-07:00,CREATE SEQUENCE,SCHEMA,TEST,DATA,TEST,ROLE,DATA_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:28:00.651000-07:00,2023-08-25 11:31:22.806000-07:00,CREATE PIPE,SCHEMA,PUBLIC,FEM_DEV,PUBLIC,ROLE,FEM_ADMIN,False,SYSADMIN,2023-08-25 11:31:22.806000-07:00,ROLE
2023-08-31 08:00:14.845000-07:00,2023-08-31 08:00:14.845000-07:00,CREATE MASKING POLICY,SCHEMA,INTERNAL,DATA,INTERNAL,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-31 08:00:14.957000-07:00,2023-08-31 08:00:14.957000-07:00,CREATE STAGE,SCHEMA,TEST,DATA,TEST,ROLE,DATA_ADMIN,False,SYSADMIN,,ROLE
2023-08-31 08:00:14.859000-07:00,2023-08-31 08:00:14.859000-07:00,USAGE,SCHEMA,INTERNAL,DATA,INTERNAL,ROLE,DATA_READONLY,False,SYSADMIN,,ROLE
2023-08-31 08:00:15.036000-07:00,2023-08-31 08:00:15.036000-07:00,OWNERSHIP,SCHEMA,SCHEMA2,DATA,SCHEMA2,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-31 08:00:15.055000-07:00,2023-08-31 08:00:15.055000-07:00,USAGE,SCHEMA,SCHEMA2,DATA,SCHEMA2,ROLE,DATA_EDITOR,False,SYSADMIN,,ROLE
2023-08-31 08:00:14.855000-07:00,2023-08-31 08:00:14.855000-07:00,CREATE TEMPORARY TABLE,SCHEMA,INTERNAL,DATA,INTERNAL,ROLE,DATA_EDITOR,False,SYSADMIN,,ROLE
2023-08-31 08:00:15.049000-07:00,2023-08-31 08:00:15.049000-07:00,CREATE TABLE,SCHEMA,SCHEMA2,DATA,SCHEMA2,ROLE,DATA_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:37:34.947000-07:00,2023-08-25 11:37:34.947000-07:00,CREATE VIEW,SCHEMA,TEST,FEM_DEV,TEST,ROLE,FEM_EDITOR,False,SYSADMIN,,ROLE
2023-08-31 08:00:14.968000-07:00,2023-08-31 08:00:14.968000-07:00,USAGE,SCHEMA,TEST,DATA,TEST,ROLE,DATA_ADMIN,False,SYSADMIN,,ROLE
2023-08-31 08:00:14.952000-07:00,2023-08-31 08:00:14.952000-07:00,CREATE MASKING POLICY,SCHEMA,TEST,DATA,TEST,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-31 08:00:15.044000-07:00,2023-08-31 08:00:15.044000-07:00,CREATE MATERIALIZED VIEW,SCHEMA,SCHEMA2,DATA,SCHEMA2,ROLE,DATA_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:28:01.340000-07:00,2023-08-25 11:31:17.870000-07:00,MONITOR,SCHEMA,TEST,FEM_DEV,TEST,ROLE,FEM_EDITOR,False,SYSADMIN,2023-08-25 11:31:17.870000-07:00,ROLE
2023-08-25 11:27:56.670000-07:00,2023-08-25 11:27:56.670000-07:00,OWNERSHIP,SCHEMA,PUBLIC,FEM_DEV,PUBLIC,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-31 08:00:10.151000-07:00,2023-08-31 08:00:10.151000-07:00,USAGE,SCHEMA,PUBLIC,DATA,PUBLIC,ROLE,DATA_READONLY,False,SYSADMIN,,ROLE
2023-08-31 08:00:14.332000-07:00,2023-08-31 08:00:14.332000-07:00,USAGE,SCHEMA,PUBLIC,DATA,PUBLIC,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-31 08:00:12.404000-07:00,2023-08-31 08:00:12.404000-07:00,CREATE VIEW,SCHEMA,PUBLIC,DATA,PUBLIC,ROLE,DATA_EDITOR,False,SYSADMIN,,ROLE
2023-08-31 08:00:07.277000-07:00,2023-08-31 08:00:07.277000-07:00,OWNERSHIP,WAREHOUSE,WH_DATA,,,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-31 08:00:09.637000-07:00,2023-08-31 08:00:09.637000-07:00,USAGE,WAREHOUSE,WH_DATA,,,ROLE,DATA_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 09:03:32.064000-07:00,2023-08-25 09:03:32.064000-07:00,OWNERSHIP,WAREHOUSE,WH_ADMINISTRATIVE,,,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-25 09:07:43.974000-07:00,2023-08-25 09:07:43.974000-07:00,USAGE,WAREHOUSE,WH_ADMINISTRATIVE,,,ROLE,ADMINISTRATIVE_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 10:52:20.237000-07:00,2023-08-25 10:52:20.237000-07:00,USAGE,WAREHOUSE,WH_CRIMSON,,,ROLE,CRIMSON_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 10:52:18.666000-07:00,2023-08-25 10:52:18.666000-07:00,OWNERSHIP,WAREHOUSE,WH_CRIMSON,,,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-25 11:12:00.458000-07:00,2023-08-25 11:12:00.458000-07:00,OWNERSHIP,WAREHOUSE,WH_FEM,,,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-25 11:12:01.568000-07:00,2023-08-25 11:12:01.568000-07:00,USAGE,WAREHOUSE,WH_FEM,,,ROLE,FEM_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 08:42:26.919000-07:00,2023-08-25 08:42:26.919000-07:00,USAGE,WAREHOUSE,SYSADMIN,,,ROLE,SYSADMIN,False,SYSADMIN,,ROLE
2023-08-25 08:41:59.862000-07:00,2023-08-25 08:41:59.862000-07:00,OPERATE,WAREHOUSE,SYSADMIN,,,ROLE,USERADMIN,False,SYSADMIN,,ROLE
2023-08-25 08:41:59.871000-07:00,2023-08-25 08:41:59.871000-07:00,USAGE,WAREHOUSE,SYSADMIN,,,ROLE,USERADMIN,False,SYSADMIN,,ROLE
2023-08-25 08:42:26.875000-07:00,2023-08-25 08:42:26.875000-07:00,OPERATE,WAREHOUSE,SYSADMIN,,,ROLE,SYSADMIN,False,SYSADMIN,,ROLE
2023-08-25 08:42:12.832000-07:00,2023-08-25 08:42:12.832000-07:00,USAGE,WAREHOUSE,SYSADMIN,,,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-25 08:40:34.122000-07:00,2023-08-25 08:40:34.122000-07:00,OWNERSHIP,WAREHOUSE,SYSADMIN,,,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-25 08:42:12.801000-07:00,2023-08-25 08:42:12.801000-07:00,OPERATE,WAREHOUSE,SYSADMIN,,,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-25 09:08:58.869000-07:00,2023-08-25 09:08:58.869000-07:00,USAGE,WAREHOUSE,WH_IUF,,,ROLE,ADMINISTRATIVE_READONLY,False,SYSADMIN,,ROLE
2023-08-25 09:08:39.949000-07:00,2023-08-25 09:08:39.949000-07:00,OWNERSHIP,WAREHOUSE,WH_IUF,,,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-31 08:00:09.694000-07:00,2023-08-31 08:00:09.694000-07:00,USAGE,WAREHOUSE,WH_IUF,,,ROLE,DATA_READONLY,False,SYSADMIN,,ROLE
2023-08-25 10:52:20.297000-07:00,2023-08-25 10:52:20.297000-07:00,USAGE,WAREHOUSE,WH_IUF,,,ROLE,CRIMSON_READONLY,False,SYSADMIN,,ROLE
2023-08-25 11:12:01.617000-07:00,2023-08-25 11:12:01.617000-07:00,USAGE,WAREHOUSE,WH_IUF,,,ROLE,FEM_READONLY,False,SYSADMIN,,ROLE
2023-08-25 11:29:01.667000-07:00,2023-08-25 11:29:01.667000-07:00,REFERENCES,TABLE,TABLE_NAME,FEM_DEV,TEST2,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-25 11:29:01.652000-07:00,2023-08-25 11:29:01.652000-07:00,DELETE,TABLE,TABLE_NAME,FEM_DEV,TEST2,ROLE,FEM_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:29:01.623000-07:00,2023-08-25 11:29:01.623000-07:00,OWNERSHIP,TABLE,TABLE_NAME,FEM_DEV,TEST2,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-25 11:37:36.687000-07:00,2023-08-25 11:37:36.687000-07:00,SELECT,TABLE,TABLE_NAME,FEM_DEV,TEST,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-25 11:29:01.672000-07:00,2023-08-25 11:29:01.672000-07:00,TRUNCATE,TABLE,TABLE_NAME,FEM_DEV,TEST2,ROLE,FEM_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:28:44.392000-07:00,2023-08-25 11:28:44.392000-07:00,INSERT,TABLE,TABLE_NAME,FEM_DEV,TEST,ROLE,FEM_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:28:44.394000-07:00,2023-08-25 11:28:44.394000-07:00,TRUNCATE,TABLE,TABLE_NAME,FEM_DEV,TEST,ROLE,FEM_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:28:44.376000-07:00,2023-08-25 11:28:44.376000-07:00,OWNERSHIP,TABLE,TABLE_NAME,FEM_DEV,TEST,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-25 11:37:36.701000-07:00,2023-08-25 11:37:36.701000-07:00,SELECT,TABLE,TABLE_NAME,FEM_DEV,TEST2,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-25 11:29:01.675000-07:00,2023-08-25 11:29:01.675000-07:00,UPDATE,TABLE,TABLE_NAME,FEM_DEV,TEST2,ROLE,FEM_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:28:44.393000-07:00,2023-08-25 11:28:44.393000-07:00,REFERENCES,TABLE,TABLE_NAME,FEM_DEV,TEST,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-25 11:29:01.670000-07:00,2023-08-25 11:29:01.670000-07:00,REBUILD,TABLE,TABLE_NAME,FEM_DEV,TEST2,ROLE,FEM_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:29:01.666000-07:00,2023-08-25 11:29:01.666000-07:00,INSERT,TABLE,TABLE_NAME,FEM_DEV,TEST2,ROLE,FEM_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:28:44.390000-07:00,2023-08-25 11:28:44.390000-07:00,DELETE,TABLE,TABLE_NAME,FEM_DEV,TEST,ROLE,FEM_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:28:44.393000-07:00,2023-08-25 11:28:44.393000-07:00,REBUILD,TABLE,TABLE_NAME,FEM_DEV,TEST,ROLE,FEM_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:28:44.394000-07:00,2023-08-25 11:28:44.394000-07:00,UPDATE,TABLE,TABLE_NAME,FEM_DEV,TEST,ROLE,FEM_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:37:32.845000-07:00,2023-08-25 11:37:32.845000-07:00,USAGE,DATABASE,FEM_DEV,FEM_DEV,,ROLE,FEM_READONLY,False,SYSADMIN,,ROLE
2023-08-25 11:37:35.707000-07:00,2023-08-25 11:37:35.707000-07:00,USAGE,DATABASE,FEM_DEV,FEM_DEV,,ROLE,FEM_ADMIN,False,SYSADMIN,,ROLE
2023-08-25 10:52:18.939000-07:00,2023-08-25 10:52:18.939000-07:00,OWNERSHIP,DATABASE,CRIMSON_DEV,CRIMSON_DEV,,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-31 08:00:10.007000-07:00,2023-08-31 08:00:10.007000-07:00,USAGE,DATABASE,DATA,DATA,,ROLE,DATA_READONLY,False,SYSADMIN,,ROLE
2023-08-25 11:27:57.504000-07:00,2023-08-25 11:31:14.694000-07:00,USAGE,DATABASE,FEM_DEV,FEM_DEV,,ROLE,FEM_READONLY,False,SYSADMIN,2023-08-25 11:31:14.694000-07:00,ROLE
2023-08-24 13:23:59.819000-07:00,2023-08-24 13:23:59.819000-07:00,OWNERSHIP,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-25 09:10:22.825000-07:00,2023-08-25 09:39:48.517000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_EDITOR,False,SYSADMIN,2023-08-25 09:39:48.517000-07:00,ROLE
2023-08-25 09:40:23.274000-07:00,2023-08-25 09:41:18.070000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_EDITOR,False,SYSADMIN,2023-08-25 09:41:18.070000-07:00,ROLE
2023-08-25 09:45:10.182000-07:00,2023-08-25 09:48:29.906000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_READONLY,False,SYSADMIN,2023-08-25 09:48:29.906000-07:00,ROLE
2023-08-25 10:55:53.583000-07:00,2023-08-25 10:55:53.583000-07:00,USAGE,DATABASE,CRIMSON,CRIMSON,,ROLE,CRIMSON_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 10:55:52.273000-07:00,2023-08-25 10:55:52.273000-07:00,OWNERSHIP,DATABASE,CRIMSON,CRIMSON,,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-25 11:28:00.218000-07:00,2023-08-25 11:31:22.544000-07:00,USAGE,DATABASE,FEM_DEV,FEM_DEV,,ROLE,FEM_ADMIN,False,SYSADMIN,2023-08-25 11:31:22.544000-07:00,ROLE
2023-08-25 09:43:44.738000-07:00,2023-08-25 09:45:10.032000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_READONLY,False,SYSADMIN,2023-08-25 09:45:10.032000-07:00,ROLE
2023-08-25 09:40:22.818000-07:00,2023-08-25 09:41:17.742000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_READONLY,False,SYSADMIN,2023-08-25 09:41:17.742000-07:00,ROLE
2023-08-25 09:41:17.928000-07:00,2023-08-25 09:42:16.095000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_READONLY,False,SYSADMIN,2023-08-25 09:42:16.095000-07:00,ROLE
2023-08-25 10:55:52.364000-07:00,2023-08-25 10:55:52.364000-07:00,USAGE,DATABASE,CRIMSON,CRIMSON,,ROLE,USERADMIN,False,SYSADMIN,,ROLE
2023-08-25 10:52:19.057000-07:00,2023-08-25 10:52:19.057000-07:00,USAGE,DATABASE,CRIMSON_DEV,CRIMSON_DEV,,ROLE,USERADMIN,False,SYSADMIN,,ROLE
2023-08-25 11:27:56.652000-07:00,2023-08-25 11:27:56.652000-07:00,OWNERSHIP,DATABASE,FEM_DEV,FEM_DEV,,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-25 09:45:16.524000-07:00,2023-08-25 09:48:30.073000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_EDITOR,False,SYSADMIN,2023-08-25 09:48:30.073000-07:00,ROLE
2023-08-25 09:39:48.421000-07:00,2023-08-25 09:40:22.535000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_READONLY,False,SYSADMIN,2023-08-25 09:40:22.535000-07:00,ROLE
2023-08-25 11:37:33.594000-07:00,2023-08-25 11:37:33.594000-07:00,USAGE,DATABASE,FEM_DEV,FEM_DEV,,ROLE,FEM_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:31:18.247000-07:00,2023-08-25 11:37:33.256000-07:00,USAGE,DATABASE,FEM_DEV,FEM_DEV,,ROLE,FEM_EDITOR,False,SYSADMIN,2023-08-25 11:37:33.256000-07:00,ROLE
2023-08-25 11:31:22.933000-07:00,2023-08-25 11:37:35.403000-07:00,USAGE,DATABASE,FEM_DEV,FEM_DEV,,ROLE,FEM_ADMIN,False,SYSADMIN,2023-08-25 11:37:35.403000-07:00,ROLE
2023-08-25 11:31:15.755000-07:00,2023-08-25 11:37:32.582000-07:00,USAGE,DATABASE,FEM_DEV,FEM_DEV,,ROLE,FEM_READONLY,False,SYSADMIN,2023-08-25 11:37:32.582000-07:00,ROLE
2023-08-25 09:42:16.311000-07:00,2023-08-25 09:43:44.556000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_READONLY,False,SYSADMIN,2023-08-25 09:43:44.556000-07:00,ROLE
2023-08-25 09:03:32.696000-07:00,2023-08-25 09:03:32.696000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,USERADMIN,False,SYSADMIN,,ROLE
2023-08-25 10:03:14.208000-07:00,2023-08-25 10:03:14.208000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 10:52:21.659000-07:00,2023-08-25 10:52:21.659000-07:00,USAGE,DATABASE,CRIMSON_DEV,CRIMSON_DEV,,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-25 10:55:53.230000-07:00,2023-08-25 10:55:53.230000-07:00,USAGE,DATABASE,CRIMSON,CRIMSON,,ROLE,CRIMSON_READONLY,False,SYSADMIN,,ROLE
2023-08-25 11:28:00.858000-07:00,2023-08-25 11:28:00.858000-07:00,USAGE,DATABASE,FEM_DEV,FEM_DEV,,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-25 10:52:21.077000-07:00,2023-08-25 10:52:21.077000-07:00,USAGE,DATABASE,CRIMSON_DEV,CRIMSON_DEV,,ROLE,CRIMSON_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 10:03:14.535000-07:00,2023-08-25 10:03:14.535000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_ADMIN,False,SYSADMIN,,ROLE
2023-08-25 09:12:23.342000-07:00,2023-08-25 09:12:23.342000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-25 11:27:58.270000-07:00,2023-08-25 11:31:17.021000-07:00,USAGE,DATABASE,FEM_DEV,FEM_DEV,,ROLE,FEM_EDITOR,False,SYSADMIN,2023-08-25 11:31:17.021000-07:00,ROLE
2023-08-31 08:00:13.327000-07:00,2023-08-31 08:00:13.327000-07:00,USAGE,DATABASE,DATA,DATA,,ROLE,DATA_ADMIN,False,SYSADMIN,,ROLE
2023-08-31 08:00:07.744000-07:00,2023-08-31 08:00:07.744000-07:00,OWNERSHIP,DATABASE,DATA,DATA,,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-25 10:55:53.905000-07:00,2023-08-25 10:55:53.905000-07:00,USAGE,DATABASE,CRIMSON,CRIMSON,,ROLE,CRIMSON_ADMIN,False,SYSADMIN,,ROLE
2023-08-25 09:42:16.675000-07:00,2023-08-25 09:43:44.864000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_EDITOR,False,SYSADMIN,2023-08-25 09:43:44.864000-07:00,ROLE
2023-08-25 09:43:45.044000-07:00,2023-08-25 09:45:10.301000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_EDITOR,False,SYSADMIN,2023-08-25 09:45:10.301000-07:00,ROLE
2023-08-25 10:52:21.528000-07:00,2023-08-25 10:52:21.528000-07:00,USAGE,DATABASE,CRIMSON_DEV,CRIMSON_DEV,,ROLE,CRIMSON_ADMIN,False,SYSADMIN,,ROLE
2023-08-25 10:52:20.658000-07:00,2023-08-25 10:52:20.658000-07:00,USAGE,DATABASE,CRIMSON_DEV,CRIMSON_DEV,,ROLE,CRIMSON_READONLY,False,SYSADMIN,,ROLE
2023-08-25 09:39:48.679000-07:00,2023-08-25 09:40:23-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_EDITOR,False,SYSADMIN,2023-08-25 09:40:23-07:00,ROLE
2023-08-25 09:10:22.694000-07:00,2023-08-25 09:39:11.666000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_READONLY,False,SYSADMIN,2023-08-25 09:39:11.666000-07:00,ROLE
2023-08-25 10:55:54.017000-07:00,2023-08-25 10:55:54.017000-07:00,USAGE,DATABASE,CRIMSON,CRIMSON,,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-25 11:27:56.738000-07:00,2023-08-25 11:27:56.738000-07:00,USAGE,DATABASE,FEM_DEV,FEM_DEV,,ROLE,USERADMIN,False,SYSADMIN,,ROLE
2023-08-25 09:41:18.245000-07:00,2023-08-25 09:42:16.463000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_EDITOR,False,SYSADMIN,2023-08-25 09:42:16.463000-07:00,ROLE
2023-08-25 10:03:13.846000-07:00,2023-08-25 10:03:13.846000-07:00,USAGE,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ADMINISTRATIVE_READONLY,False,SYSADMIN,,ROLE
2023-08-31 08:00:13.998000-07:00,2023-08-31 08:00:13.998000-07:00,USAGE,DATABASE,DATA,DATA,,ROLE,MASKING_ADMIN,False,SYSADMIN,,ROLE
2023-08-31 08:00:08.107000-07:00,2023-08-31 08:00:08.107000-07:00,USAGE,DATABASE,DATA,DATA,,ROLE,USERADMIN,False,SYSADMIN,,ROLE
2023-08-31 08:00:10.834000-07:00,2023-08-31 08:00:10.834000-07:00,USAGE,DATABASE,DATA,DATA,,ROLE,DATA_EDITOR,False,SYSADMIN,,ROLE
2023-08-25 11:37:26.475000-07:00,2023-08-25 11:37:26.475000-07:00,OWNERSHIP,PROCEDURE,"CREATE_DATABASE_SCHEMA_AND_ROLES(W_NAME VARCHAR, W_INSTANCE VARCHAR, W_SYSTEM_ACCOUNT BOOLEAN, W_ADDITIONAL_SCHEMAS ARRAY):VARCHAR(16777216)",ADMINISTRATIVE,PUBLIC,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-25 11:37:26.477000-07:00,2023-08-25 11:37:26.477000-07:00,USAGE,PROCEDURE,"CREATE_DATABASE_SCHEMA_AND_ROLES(W_NAME VARCHAR, W_INSTANCE VARCHAR, W_SYSTEM_ACCOUNT BOOLEAN, W_ADDITIONAL_SCHEMAS ARRAY):VARCHAR(16777216)",ADMINISTRATIVE,PUBLIC,ROLE,ADMINISTRATIVE_EDITOR,False,SYSADMIN,,ROLE
2023-08-24 14:00:50.405000-07:00,2023-08-24 14:00:50.405000-07:00,OWNERSHIP,PROCEDURE,"CREATE_DATABASE_SCHEMA_AND_ROLES(W_NAME VARCHAR, W_INSTANCE VARCHAR, W_SYSTEM_ACCOUNT BOOLEAN, W_ADDITIONAL_SCHEMAS ARRAY, W_PARENT_ROLE VARCHAR, W_ADDITIONAL_GRANTS_TO_EDITOR ARRAY, W_ADDITIONAL_GRANTS_TO_READONLY ARRAY):VARCHAR(16777216)",ADMINISTRATIVE,PUBLIC,ROLE,SYSADMIN,True,SYSADMIN,,ROLE
2023-08-25 08:37:41.799000-07:00,2023-08-25 08:37:41.799000-07:00,APPLY MASKING POLICY,ACCOUNT,FV70710,,,ROLE,MASKING_ADMIN,False,ACCOUNTADMIN,,ROLE
2023-08-23 14:01:59.538000-07:00,2023-08-24 13:30:28.216000-07:00,OWNERSHIP,SCHEMA,PUBLIC,ADMINISTRATIVE,PUBLIC,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,2023-08-24 13:30:28.216000-07:00,ROLE
2023-08-23 14:01:58.360000-07:00,2023-08-24 13:30:38.267000-07:00,OWNERSHIP,SCHEMA,MASKING,ADMINISTRATIVE,MASKING,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,2023-08-24 13:30:38.267000-07:00,ROLE
2023-08-23 14:01:58.010000-07:00,2023-08-24 13:30:47.754000-07:00,OWNERSHIP,SCHEMA,INTERNAL,ADMINISTRATIVE,INTERNAL,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,2023-08-24 13:30:47.754000-07:00,ROLE
2023-09-05 08:28:23.794000-07:00,2023-09-05 08:28:23.794000-07:00,OWNERSHIP,VIEW,CUSTOMER_FAVORITES,HDG_DEV,ROLLBACK,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-09-05 08:28:59.942000-07:00,2023-09-05 08:28:59.942000-07:00,OWNERSHIP,VIEW,FOOD_ID,HDG_DEV,ROLLBACK,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-09-05 08:18:27.372000-07:00,2023-09-05 08:18:27.372000-07:00,OWNERSHIP,TABLE,NAMES,HDG_DEV,ROLLBACK,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-09-05 08:42:48.679000-07:00,2023-09-05 08:42:48.679000-07:00,OWNERSHIP,TABLE,FOOD_ID_DT,HDG_DEV,ROLLBACK,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-09-05 08:23:46.474000-07:00,2023-09-05 08:23:46.474000-07:00,OWNERSHIP,TABLE,FOODS,HDG_DEV,ROLLBACK,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-09-05 08:43:10.098000-07:00,2023-09-05 08:43:10.098000-07:00,OWNERSHIP,TABLE,CUSTOMER_FAVORITES_DT,HDG_DEV,ROLLBACK,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-09-05 07:52:22.467000-07:00,2023-09-05 07:52:22.467000-07:00,OWNERSHIP,SCHEMA,ROLLBACK,HDG_STG,ROLLBACK,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-09-05 07:52:13.931000-07:00,2023-09-05 07:52:13.931000-07:00,OWNERSHIP,SCHEMA,ROLLBACK,HDG_DEV,ROLLBACK,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-09-05 07:51:49.607000-07:00,2023-09-05 07:51:49.607000-07:00,OWNERSHIP,SCHEMA,PUBLIC,HDG_DEV,PUBLIC,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-09-05 07:51:57.976000-07:00,2023-09-05 07:51:57.976000-07:00,OWNERSHIP,SCHEMA,PUBLIC,HDG_STG,PUBLIC,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
