EVENT_ID,EVENT_TIMESTAMP,EVENT_TYPE,USER_NAME,CLIENT_IP,REPORTED_CLIENT_TYPE,REPORTED_CLIENT_VERSION,FIRST_AUTHENTICATION_FACTOR,SECOND_AUTHENTICATION_FACTOR,IS_SUCCESS,ERROR_CODE,ERROR_MESSAGE,RELATED_EVENT_ID,CONNECTION
945227812648470,2023-07-26 05:38:20.860000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812648474,2023-07-26 05:38:26.661000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812652046,2023-07-27 08:27:21.304000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651534,2023-07-27 07:09:07.818000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812647998,2023-07-26 11:54:19.358000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812649994,2023-07-26 05:54:42.873000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812652058,2023-07-27 08:33:54.380000-07:00,LOGIN,WARLYBARD1,23.102.141.34,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812649506,2023-07-26 12:19:27.891000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812649074,2023-07-26 12:19:23.988000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812649078,2023-07-26 12:19:26.771000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812648966,2023-07-26 05:27:37.174000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812652098,2023-07-27 09:51:12.522000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812653586,2023-07-28 07:30:52.698000-07:00,LOGIN,PYTHONRUN,140.182.107.3,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812648018,2023-07-26 12:15:26.069000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812647962,2023-07-26 05:33:36.436000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812649082,2023-07-26 12:19:27.338000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812653582,2023-07-28 07:30:21.405000-07:00,LOGIN,PYTHONRUN,140.182.107.3,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812647954,2023-07-26 05:29:24.860000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812652062,2023-07-27 08:37:11.352000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812647970,2023-07-26 05:38:46.063000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812654614,2023-07-28 07:21:20.960000-07:00,LOGIN,PYTHONRUN,140.182.107.3,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812648478,2023-07-26 05:39:35.687000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812649486,2023-07-26 05:38:54.543000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812649482,2023-07-26 05:33:39.513000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812644946,2023-07-25 10:51:03.744000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812647942,2023-07-26 05:21:25.575000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
